what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691187822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691191967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691192878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691200655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691201237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691213863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691219624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691241801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691256626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691257084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691261187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691273214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691274155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691277677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691278449
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691278478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691278747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691281242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691281313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691282372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691290639
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691291027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691292694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691293972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691312775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691313745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691315813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691316762
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691316789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691316963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691318581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691329160
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691329194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378691335944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691337698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691338499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691339351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691339906
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691339947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691340107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691341550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691347149
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691347189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691350417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691356420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691357556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691358186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691359395
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691359406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691359662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691361141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691364991
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691365932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691368897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691440313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691445790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691446675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691449342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691450083
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691450159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691450307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691452726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691466854
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691466895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1378691468939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691469288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691469511
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691469735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691469952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378691471162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691472223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691473395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691474288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691474856
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691474887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691475146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691476547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691480606
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691480628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691481609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691482042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691482469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691482872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691483285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1378691483863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691490993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691492014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691493770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691499371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691500909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691501578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691501616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691501842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691502853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691507208
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691508462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691511134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691512161
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691513712
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691514457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691541070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691542259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691543461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691544713
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691544750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378691544915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691546838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691555588
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691555633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378691559022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378691560078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691562036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691563299
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1378691564741
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1378691565456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691566637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691610819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378691615774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692761070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692781440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692786682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692787166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692835227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692836609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692838090
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1378692838115
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378692838324
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1378692838504
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1378692838868
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1378692838870
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1378692838874
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1378692838877
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1378692838881
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1378692838885
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1378692838903
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1378692838905
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1378692838922
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1378698058509
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1378698058511
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1378698058511
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1378698058512
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1378698058513
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1378698058513
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1378698058515
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1378698058515
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1378698058516
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1378698058527
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1378698058528
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1378698058529
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1378698058530
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1378698058530
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1378698058531
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1378698058532
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1378698058532
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1378698058534
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1378698058535
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1378698058536
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1378698058537
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1378698058537
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1378698058538
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1378698058538
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1378698058539
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1378698058540
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1378698058541
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1378698058542
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1378698058542
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1378698058543
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1378698058544
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1378698058545
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1378698058546
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1378698058546
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1378698058547
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1378698058548
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1378698058548
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1378698058549
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1378698058550
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1378698058550
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1378698058551
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1378698058552
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1378698058553
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1378698058554
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1378698058555
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1378698058555
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1378698058556
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1378698058556
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1378698058557
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1378698058557
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1378698058558
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1378698058559
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1378698058559
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1378698058560
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1378698058561
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1378698058562
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1378698058563
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1378698058563
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1378698058563
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1378698058564
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1378698058565
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1378698058566
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1378698058567
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1378698058568
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1378698058568
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1378698058570
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1378698058571
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1378698058572
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1378698058573
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1378698058574
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1378698058575
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1378698058576
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1378698058577
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1378698058577
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1378698058578
